Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"PP","Producer Prices - Annual","102","Iran (Islamic Republic of)","5532","Producer Price (USD/tonne)","568","Melons, other (inc.cantaloupes)","2017","2017","USD","171.2","","Official data"
"PP","Producer Prices - Annual","102","Iran (Islamic Republic of)","5532","Producer Price (USD/tonne)","951","Milk, whole fresh buffalo","2017","2017","USD","873.7","","Official data"
"PP","Producer Prices - Annual","102","Iran (Islamic Republic of)","5532","Producer Price (USD/tonne)","882","Milk, whole fresh cow","2017","2017","USD","355.2","","Official data"
"PP","Producer Prices - Annual","102","Iran (Islamic Republic of)","5532","Producer Price (USD/tonne)","1020","Milk, whole fresh goat","2017","2017","USD","1060.1","","Official data"
"PP","Producer Prices - Annual","102","Iran (Islamic Republic of)","5532","Producer Price (USD/tonne)","982","Milk, whole fresh sheep","2017","2017","USD","1280.9","","Official data"
"PP","Producer Prices - Annual","102","Iran (Islamic Republic of)","5532","Producer Price (USD/tonne)","79","Millet","2017","2017","USD","396.2","","Official data"
"PP","Producer Prices - Annual","102","Iran (Islamic Republic of)","5532","Producer Price (USD/tonne)","260","Olives","2017","2017","USD","1560.3","","Official data"
"PP","Producer Prices - Annual","102","Iran (Islamic Republic of)","5532","Producer Price (USD/tonne)","403","Onions, dry","2017","2017","USD","296.6","","Official data"
"PP","Producer Prices - Annual","102","Iran (Islamic Republic of)","5532","Producer Price (USD/tonne)","490","Oranges","2017","2017","USD","269.8","","Official data"
"PP","Producer Prices - Annual","102","Iran (Islamic Republic of)","5532","Producer Price (USD/tonne)","534","Peaches and nectarines","2017","2017","USD","606.5","","Official data"
"PP","Producer Prices - Annual","102","Iran (Islamic Republic of)","5532","Producer Price (USD/tonne)","521","Pears","2017","2017","USD","1109.4","","Official data"
"PP","Producer Prices - Annual","102","Iran (Islamic Republic of)","5532","Producer Price (USD/tonne)","587","Persimmons","2017","2017","USD","595.2","","Official data"
"PP","Producer Prices - Annual","102","Iran (Islamic Republic of)","5532","Producer Price (USD/tonne)","223","Pistachios","2017","2017","USD","7444.5","","Official data"
"PP","Producer Prices - Annual","102","Iran (Islamic Republic of)","5532","Producer Price (USD/tonne)","536","Plums and sloes","2017","2017","USD","466.1","","Official data"
"PP","Producer Prices - Annual","102","Iran (Islamic Republic of)","5532","Producer Price (USD/tonne)","116","Potatoes","2017","2017","USD","203.6","","Official data"
"PP","Producer Prices - Annual","102","Iran (Islamic Republic of)","5532","Producer Price (USD/tonne)","211","Pulses, nes","2017","2017","USD","2364.9","","Official data"
"PP","Producer Prices - Annual","102","Iran (Islamic Republic of)","5532","Producer Price (USD/tonne)","523","Quinces","2017","2017","USD","774.4","","Official data"
"PP","Producer Prices - Annual","102","Iran (Islamic Republic of)","5532","Producer Price (USD/tonne)","27","Rice, paddy","2017","2017","USD","1195.8","","Official data"
"PP","Producer Prices - Annual","102","Iran (Islamic Republic of)","5532","Producer Price (USD/tonne)","328","Seed cotton","2017","2017","USD","902.1","","Official data"
"PP","Producer Prices - Annual","102","Iran (Islamic Republic of)","5532","Producer Price (USD/tonne)","289","Sesame seed","2017","2017","USD","1797.8","","Official data"
"PP","Producer Prices - Annual","102","Iran (Islamic Republic of)","5532","Producer Price (USD/tonne)","1185","Silk-worm cocoons, reelable","2017","2017","USD","7044.8","","Official data"
"PP","Producer Prices - Annual","102","Iran (Islamic Republic of)","5532","Producer Price (USD/tonne)","236","Soybeans","2017","2017","USD","694.3","","Official data"
"PP","Producer Prices - Annual","102","Iran (Islamic Republic of)","5532","Producer Price (USD/tonne)","373","Spinach","2017","2017","USD","205.5","","Official data"
"PP","Producer Prices - Annual","102","Iran (Islamic Republic of)","5532","Producer Price (USD/tonne)","544","Strawberries","2017","2017","USD","1924.6","","Official data"
"PP","Producer Prices - Annual","102","Iran (Islamic Republic of)","5532","Producer Price (USD/tonne)","423","String beans","2017","2017","USD","521.8","","Official data"
"PP","Producer Prices - Annual","102","Iran (Islamic Republic of)","5532","Producer Price (USD/tonne)","157","Sugar beet","2017","2017","USD","102.7","","Official data"
"PP","Producer Prices - Annual","102","Iran (Islamic Republic of)","5532","Producer Price (USD/tonne)","156","Sugar cane","2017","2017","USD","42.2","","Official data"
"PP","Producer Prices - Annual","102","Iran (Islamic Republic of)","5532","Producer Price (USD/tonne)","267","Sunflower seed","2017","2017","USD","1247.8","","Official data"
"PP","Producer Prices - Annual","102","Iran (Islamic Republic of)","5532","Producer Price (USD/tonne)","495","Tangerines, mandarins, clementines, satsumas","2017","2017","USD","317.4","","Official data"
"PP","Producer Prices - Annual","102","Iran (Islamic Republic of)","5532","Producer Price (USD/tonne)","667","Tea","2017","2017","USD","551.8","","Official data"
"PP","Producer Prices - Annual","102","Iran (Islamic Republic of)","5532","Producer Price (USD/tonne)","826","Tobacco, unmanufactured","2017","2017","USD","3011.4","","Official data"
"PP","Producer Prices - Annual","102","Iran (Islamic Republic of)","5532","Producer Price (USD/tonne)","388","Tomatoes","2017","2017","USD","178.7","","Official data"
"PP","Producer Prices - Annual","102","Iran (Islamic Republic of)","5532","Producer Price (USD/tonne)","420","Vegetables, leguminous nes","2017","2017","USD","246.9","","Official data"
"PP","Producer Prices - Annual","102","Iran (Islamic Republic of)","5532","Producer Price (USD/tonne)","222","Walnuts, with shell","2017","2017","USD","6001.6","","Official data"
"PP","Producer Prices - Annual","102","Iran (Islamic Republic of)","5532","Producer Price (USD/tonne)","567","Watermelons","2017","2017","USD","93.7","","Official data"
"PP","Producer Prices - Annual","102","Iran (Islamic Republic of)","5532","Producer Price (USD/tonne)","15","Wheat","2017","2017","USD","388.2","","Official data"
"PP","Producer Prices - Annual","102","Iran (Islamic Republic of)","5532","Producer Price (USD/tonne)","987","Wool, greasy","2017","2017","USD","624.7","","Official data"
"PP","Producer Prices - Annual","103","Iraq","5532","Producer Price (USD/tonne)","515","Apples","2017","2017","USD","691.7","","Official data"
"PP","Producer Prices - Annual","103","Iraq","5532","Producer Price (USD/tonne)","526","Apricots","2017","2017","USD","1050.7","","Official data"
"PP","Producer Prices - Annual","103","Iraq","5532","Producer Price (USD/tonne)","44","Barley","2017","2017","USD","301.5","","Official data"
"PP","Producer Prices - Annual","103","Iraq","5532","Producer Price (USD/tonne)","414","Beans, green","2017","2017","USD","1159.6","","Official data"
"PP","Producer Prices - Annual","103","Iraq","5532","Producer Price (USD/tonne)","181","Broad beans, horse beans, dry","2017","2017","USD","999.2","","Official data"
"PP","Producer Prices - Annual","103","Iraq","5532","Producer Price (USD/tonne)","358","Cabbages and other brassicas","2017","2017","USD","356.4","","Official data"
"PP","Producer Prices - Annual","103","Iraq","5532","Producer Price (USD/tonne)","426","Carrots and turnips","2017","2017","USD","380.9","","Official data"
"PP","Producer Prices - Annual","103","Iraq","5532","Producer Price (USD/tonne)","393","Cauliflowers and broccoli","2017","2017","USD","415.5","","Official data"
"PP","Producer Prices - Annual","103","Iraq","5532","Producer Price (USD/tonne)","191","Chick peas","2017","2017","USD","1424","","Official data"
"PP","Producer Prices - Annual","103","Iraq","5532","Producer Price (USD/tonne)","401","Chillies and peppers, green","2017","2017","USD","1427.4","","Official data"
"PP","Producer Prices - Annual","103","Iraq","5532","Producer Price (USD/tonne)","397","Cucumbers and gherkins","2017","2017","USD","897","","Official data"
"PP","Producer Prices - Annual","103","Iraq","5532","Producer Price (USD/tonne)","577","Dates","2017","2017","USD","363.2","","Official data"
"PP","Producer Prices - Annual","103","Iraq","5532","Producer Price (USD/tonne)","399","Eggplants (aubergines)","2017","2017","USD","429.9","","Official data"
"PP","Producer Prices - Annual","103","Iraq","5532","Producer Price (USD/tonne)","1062","Eggs, hen, in shell","2017","2017","USD","2837.8","","Official data"
"PP","Producer Prices - Annual","103","Iraq","5532","Producer Price (USD/tonne)","569","Figs","2017","2017","USD","1145.3","","Official data"
"PP","Producer Prices - Annual","103","Iraq","5532","Producer Price (USD/tonne)","406","Garlic","2017","2017","USD","763.5","","Official data"
"PP","Producer Prices - Annual","103","Iraq","5532","Producer Price (USD/tonne)","560","Grapes","2017","2017","USD","850.5","","Official data"
"PP","Producer Prices - Annual","103","Iraq","5532","Producer Price (USD/tonne)","497","Lemons and limes","2017","2017","USD","2046.5","","Official data"
"PP","Producer Prices - Annual","103","Iraq","5532","Producer Price (USD/tonne)","201","Lentils","2017","2017","USD","972.1","","Official data"
"PP","Producer Prices - Annual","103","Iraq","5532","Producer Price (USD/tonne)","372","Lettuce and chicory","2017","2017","USD","392.7","","Official data"
"PP","Producer Prices - Annual","103","Iraq","5532","Producer Price (USD/tonne)","56","Maize","2017","2017","USD","495.8","","Official data"
"PP","Producer Prices - Annual","103","Iraq","5532","Producer Price (USD/tonne)","973","Meat live weight, buffalo","2017","2017","USD","4973","","Official data"
"PP","Producer Prices - Annual","103","Iraq","5532","Producer Price (USD/tonne)","1138","Meat live weight, camel","2017","2017","USD","4282.1","","Official data"
"PP","Producer Prices - Annual","103","Iraq","5532","Producer Price (USD/tonne)","945","Meat live weight, cattle","2017","2017","USD","4656.2","","Official data"
"PP","Producer Prices - Annual","103","Iraq","5532","Producer Price (USD/tonne)","1095","Meat live weight, chicken","2017","2017","USD","2186.4","","Official data"
"PP","Producer Prices - Annual","103","Iraq","5532","Producer Price (USD/tonne)","1033","Meat live weight, goat","2017","2017","USD","5133.5","","Official data"
"PP","Producer Prices - Annual","103","Iraq","5532","Producer Price (USD/tonne)","1013","Meat live weight, sheep","2017","2017","USD","5666.2","","Official data"
"PP","Producer Prices - Annual","103","Iraq","5532","Producer Price (USD/tonne)","568","Melons, other (inc.cantaloupes)","2017","2017","USD","397","","Official data"
"PP","Producer Prices - Annual","103","Iraq","5532","Producer Price (USD/tonne)","882","Milk, whole fresh cow","2017","2017","USD","912.2","","Official data"
"PP","Producer Prices - Annual","103","Iraq","5532","Producer Price (USD/tonne)","79","Millet","2017","2017","USD","459.5","","Official data"
"PP","Producer Prices - Annual","103","Iraq","5532","Producer Price (USD/tonne)","75","Oats","2017","2017","USD","700.2","","Official data"
"PP","Producer Prices - Annual","103","Iraq","5532","Producer Price (USD/tonne)","430","Okra","2017","2017","USD","1703.5","","Official data"
"PP","Producer Prices - Annual","103","Iraq","5532","Producer Price (USD/tonne)","260","Olives","2017","2017","USD","760.1","","Official data"
"PP","Producer Prices - Annual","103","Iraq","5532","Producer Price (USD/tonne)","403","Onions, dry","2017","2017","USD","337.8","","Official data"
"PP","Producer Prices - Annual","103","Iraq","5532","Producer Price (USD/tonne)","402","Onions, shallots, green","2017","2017","USD","362.3","","Official data"
"PP","Producer Prices - Annual","103","Iraq","5532","Producer Price (USD/tonne)","490","Oranges","2017","2017","USD","592.9","","Official data"
"PP","Producer Prices - Annual","103","Iraq","5532","Producer Price (USD/tonne)","534","Peaches and nectarines","2017","2017","USD","864","","Official data"
"PP","Producer Prices - Annual","103","Iraq","5532","Producer Price (USD/tonne)","521","Pears","2017","2017","USD","601.4","","Official data"
"PP","Producer Prices - Annual","103","Iraq","5532","Producer Price (USD/tonne)","536","Plums and sloes","2017","2017","USD","771.1","","Official data"
"PP","Producer Prices - Annual","103","Iraq","5532","Producer Price (USD/tonne)","116","Potatoes","2017","2017","USD","460.3","","Official data"
"PP","Producer Prices - Annual","103","Iraq","5532","Producer Price (USD/tonne)","394","Pumpkins, squash and gourds","2017","2017","USD","963.7","","Official data"
"PP","Producer Prices - Annual","103","Iraq","5532","Producer Price (USD/tonne)","27","Rice, paddy","2017","2017","USD","560","","Official data"
"PP","Producer Prices - Annual","103","Iraq","5532","Producer Price (USD/tonne)","83","Sorghum","2017","2017","USD","613.2","","Official data"
"PP","Producer Prices - Annual","103","Iraq","5532","Producer Price (USD/tonne)","373","Spinach","2017","2017","USD","528.7","","Official data"
"PP","Producer Prices - Annual","103","Iraq","5532","Producer Price (USD/tonne)","423","String beans","2017","2017","USD","973.8","","Official data"
"PP","Producer Prices - Annual","103","Iraq","5532","Producer Price (USD/tonne)","495","Tangerines, mandarins, clementines, satsumas","2017","2017","USD","712","","Official data"
"PP","Producer Prices - Annual","103","Iraq","5532","Producer Price (USD/tonne)","388","Tomatoes","2017","2017","USD","390.2","","Official data"
"PP","Producer Prices - Annual","103","Iraq","5532","Producer Price (USD/tonne)","420","Vegetables, leguminous nes","2017","2017","USD","545.6","","Official data"
"PP","Producer Prices - Annual","103","Iraq","5532","Producer Price (USD/tonne)","567","Watermelons","2017","2017","USD","344.6","","Official data"
"PP","Producer Prices - Annual","103","Iraq","5532","Producer Price (USD/tonne)","15","Wheat","2017","2017","USD","349.7","","Official data"
"PP","Producer Prices - Annual","104","Ireland","5532","Producer Price (USD/tonne)","358","Cabbages and other brassicas","2017","2017","USD","441.4","","Official data"
"PP","Producer Prices - Annual","104","Ireland","5532","Producer Price (USD/tonne)","426","Carrots and turnips","2017","2017","USD","450.8","","Official data"
"PP","Producer Prices - Annual","104","Ireland","5532","Producer Price (USD/tonne)","393","Cauliflowers and broccoli","2017","2017","USD","676.1","","Official data"
"PP","Producer Prices - Annual","104","Ireland","5532","Producer Price (USD/tonne)","372","Lettuce and chicory","2017","2017","USD","952.3","","Official data"
"PP","Producer Prices - Annual","104","Ireland","5532","Producer Price (USD/tonne)","945","Meat live weight, cattle","2017","2017","USD","2336.8","","Official data"
"PP","Producer Prices - Annual","104","Ireland","5532","Producer Price (USD/tonne)","882","Milk, whole fresh cow","2017","2017","USD","377.9","","Official data"
"PP","Producer Prices - Annual","104","Ireland","5532","Producer Price (USD/tonne)","449","Mushrooms and truffles","2017","2017","USD","2039.7","","Official data"
"PP","Producer Prices - Annual","104","Ireland","5532","Producer Price (USD/tonne)","75","Oats","2017","2017","USD","151.1","","Official data"
"PP","Producer Prices - Annual","104","Ireland","5532","Producer Price (USD/tonne)","388","Tomatoes","2017","2017","USD","1577.6","","Official data"
"PP","Producer Prices - Annual","104","Ireland","5532","Producer Price (USD/tonne)","15","Wheat","2017","2017","USD","167.8","","Official data"
"PP","Producer Prices - Annual","105","Israel","5532","Producer Price (USD/tonne)","221","Almonds, with shell","2017","2017","USD","8507.9","","Official data"
"PP","Producer Prices - Annual","105","Israel","5532","Producer Price (USD/tonne)","515","Apples","2017","2017","USD","1437.4","","Official data"
"PP","Producer Prices - Annual","105","Israel","5532","Producer Price (USD/tonne)","526","Apricots","2017","2017","USD","2445","","Official data"
"PP","Producer Prices - Annual","105","Israel","5532","Producer Price (USD/tonne)","366","Artichokes","2017","2017","USD","1627.4","","Official data"
"PP","Producer Prices - Annual","105","Israel","5532","Producer Price (USD/tonne)","367","Asparagus","2017","2017","USD","5109.8","","Official data"
"PP","Producer Prices - Annual","105","Israel","5532","Producer Price (USD/tonne)","572","Avocados","2017","2017","USD","2105.7","","Official data"
"PP","Producer Prices - Annual","105","Israel","5532","Producer Price (USD/tonne)","486","Bananas","2017","2017","USD","1307.1","","Official data"
"PP","Producer Prices - Annual","105","Israel","5532","Producer Price (USD/tonne)","44","Barley","2017","2017","USD","208.4","","Official data"
"PP","Producer Prices - Annual","105","Israel","5532","Producer Price (USD/tonne)","414","Beans, green","2017","2017","USD","2222.7","","Official data"
"PP","Producer Prices - Annual","105","Israel","5532","Producer Price (USD/tonne)","181","Broad beans, horse beans, dry","2017","2017","USD","1144.2","","Official data"
"PP","Producer Prices - Annual","105","Israel","5532","Producer Price (USD/tonne)","358","Cabbages and other brassicas","2017","2017","USD","543.2","","Official data"
"PP","Producer Prices - Annual","105","Israel","5532","Producer Price (USD/tonne)","426","Carrots and turnips","2017","2017","USD","506.6","","Official data"
"PP","Producer Prices - Annual","105","Israel","5532","Producer Price (USD/tonne)","393","Cauliflowers and broccoli","2017","2017","USD","896.9","","Official data"
"PP","Producer Prices - Annual","105","Israel","5532","Producer Price (USD/tonne)","531","Cherries","2017","2017","USD","5789.5","","Official data"
"PP","Producer Prices - Annual","105","Israel","5532","Producer Price (USD/tonne)","191","Chick peas","2017","2017","USD","1139","","Official data"
"PP","Producer Prices - Annual","105","Israel","5532","Producer Price (USD/tonne)","401","Chillies and peppers, green","2017","2017","USD","1183.8","","Official data"
"PP","Producer Prices - Annual","105","Israel","5532","Producer Price (USD/tonne)","767","Cotton lint","2017","2017","USD","3302.7","","Official data"
"PP","Producer Prices - Annual","105","Israel","5532","Producer Price (USD/tonne)","329","Cottonseed","2017","2017","USD","276.6","","Official data"
"PP","Producer Prices - Annual","105","Israel","5532","Producer Price (USD/tonne)","397","Cucumbers and gherkins","2017","2017","USD","812.9","","Official data"
"PP","Producer Prices - Annual","105","Israel","5532","Producer Price (USD/tonne)","577","Dates","2017","2017","USD","4225.9","","Official data"
"PP","Producer Prices - Annual","105","Israel","5532","Producer Price (USD/tonne)","399","Eggplants (aubergines)","2017","2017","USD","728.4","","Official data"
"PP","Producer Prices - Annual","105","Israel","5532","Producer Price (USD/tonne)","1062","Eggs, hen, in shell","2017","2017","USD","1129.9","","Official data"
"PP","Producer Prices - Annual","105","Israel","5532","Producer Price (USD/tonne)","569","Figs","2017","2017","USD","3338.7","","Official data"
"PP","Producer Prices - Annual","105","Israel","5532","Producer Price (USD/tonne)","512","Fruit, citrus nes","2017","2017","USD","690.4","","Official data"
"PP","Producer Prices - Annual","105","Israel","5532","Producer Price (USD/tonne)","406","Garlic","2017","2017","USD","2814.2","","Official data"
"PP","Producer Prices - Annual","105","Israel","5532","Producer Price (USD/tonne)","507","Grapefruit (inc. pomelos)","2017","2017","USD","724.3","","Official data"
"PP","Producer Prices - Annual","105","Israel","5532","Producer Price (USD/tonne)","560","Grapes","2017","2017","USD","2518.8","","Official data"
"PP","Producer Prices - Annual","105","Israel","5532","Producer Price (USD/tonne)","242","Groundnuts, with shell","2017","2017","USD","1666.9","","Official data"
"PP","Producer Prices - Annual","105","Israel","5532","Producer Price (USD/tonne)","1182","Honey, natural","2017","2017","USD","5000.6","","Official data"
"PP","Producer Prices - Annual","105","Israel","5532","Producer Price (USD/tonne)","592","Kiwi fruit","2017","2017","USD","3386.8","","Official data"
"PP","Producer Prices - Annual","105","Israel","5532","Producer Price (USD/tonne)","497","Lemons and limes","2017","2017","USD","828.7","","Official data"
"PP","Producer Prices - Annual","105","Israel","5532","Producer Price (USD/tonne)","201","Lentils","2017","2017","USD","819.5","","Official data"
"PP","Producer Prices - Annual","105","Israel","5532","Producer Price (USD/tonne)","372","Lettuce and chicory","2017","2017","USD","1761.3","","Official data"
"PP","Producer Prices - Annual","105","Israel","5532","Producer Price (USD/tonne)","56","Maize","2017","2017","USD","1101","","Official data"
"PP","Producer Prices - Annual","105","Israel","5532","Producer Price (USD/tonne)","571","Mangoes, mangosteens, guavas","2017","2017","USD","2060.3","","Official data"
"PP","Producer Prices - Annual","105","Israel","5532","Producer Price (USD/tonne)","945","Meat live weight, cattle","2017","2017","USD","2876.2","","Official data"
"PP","Producer Prices - Annual","105","Israel","5532","Producer Price (USD/tonne)","1095","Meat live weight, chicken","2017","2017","USD","1760.4","","Official data"
"PP","Producer Prices - Annual","105","Israel","5532","Producer Price (USD/tonne)","1033","Meat live weight, goat","2017","2017","USD","4172.2","","Official data"
"PP","Producer Prices - Annual","105","Israel","5532","Producer Price (USD/tonne)","1056","Meat live weight, pig","2017","2017","USD","4583.5","","Official data"
"PP","Producer Prices - Annual","105","Israel","5532","Producer Price (USD/tonne)","1013","Meat live weight, sheep","2017","2017","USD","7062.5","","Official data"
"PP","Producer Prices - Annual","105","Israel","5532","Producer Price (USD/tonne)","1088","Meat live weight, turkey","2017","2017","USD","1854.7","","Official data"
"PP","Producer Prices - Annual","105","Israel","5532","Producer Price (USD/tonne)","568","Melons, other (inc.cantaloupes)","2017","2017","USD","777.7","","Official data"
"PP","Producer Prices - Annual","105","Israel","5532","Producer Price (USD/tonne)","882","Milk, whole fresh cow","2017","2017","USD","546.8","","Official data"
"PP","Producer Prices - Annual","105","Israel","5532","Producer Price (USD/tonne)","1020","Milk, whole fresh goat","2017","2017","USD","1054.5","","Official data"
"PP","Producer Prices - Annual","105","Israel","5532","Producer Price (USD/tonne)","982","Milk, whole fresh sheep","2017","2017","USD","991.6","","Official data"
"PP","Producer Prices - Annual","105","Israel","5532","Producer Price (USD/tonne)","449","Mushrooms and truffles","2017","2017","USD","5834.1","","Official data"
"PP","Producer Prices - Annual","105","Israel","5532","Producer Price (USD/tonne)","234","Nuts, nes","2017","2017","USD","8254.4","","Official data"
"PP","Producer Prices - Annual","105","Israel","5532","Producer Price (USD/tonne)","260","Olives","2017","2017","USD","1305.7","","Official data"
"PP","Producer Prices - Annual","105","Israel","5532","Producer Price (USD/tonne)","403","Onions, dry","2017","2017","USD","495.7","","Official data"
"PP","Producer Prices - Annual","105","Israel","5532","Producer Price (USD/tonne)","402","Onions, shallots, green","2017","2017","USD","1439.1","","Official data"
"PP","Producer Prices - Annual","105","Israel","5532","Producer Price (USD/tonne)","490","Oranges","2017","2017","USD","695.4","","Official data"
"PP","Producer Prices - Annual","105","Israel","5532","Producer Price (USD/tonne)","600","Papayas","2017","2017","USD","1966.5","","Official data"
"PP","Producer Prices - Annual","105","Israel","5532","Producer Price (USD/tonne)","534","Peaches and nectarines","2017","2017","USD","1828.3","","Official data"
"PP","Producer Prices - Annual","105","Israel","5532","Producer Price (USD/tonne)","521","Pears","2017","2017","USD","1884.7","","Official data"
"PP","Producer Prices - Annual","105","Israel","5532","Producer Price (USD/tonne)","187","Peas, dry","2017","2017","USD","455.4","","Official data"
"PP","Producer Prices - Annual","105","Israel","5532","Producer Price (USD/tonne)","417","Peas, green","2017","2017","USD","3572.5","","Official data"
"PP","Producer Prices - Annual","105","Israel","5532","Producer Price (USD/tonne)","587","Persimmons","2017","2017","USD","1697.1","","Official data"
"PP","Producer Prices - Annual","105","Israel","5532","Producer Price (USD/tonne)","574","Pineapples","2017","2017","USD","5714.6","","Official data"
"PP","Producer Prices - Annual","105","Israel","5532","Producer Price (USD/tonne)","536","Plums and sloes","2017","2017","USD","1944.4","","Official data"
"PP","Producer Prices - Annual","105","Israel","5532","Producer Price (USD/tonne)","116","Potatoes","2017","2017","USD","666.7","","Official data"
"PP","Producer Prices - Annual","105","Israel","5532","Producer Price (USD/tonne)","394","Pumpkins, squash and gourds","2017","2017","USD","805.2","","Official data"
"PP","Producer Prices - Annual","105","Israel","5532","Producer Price (USD/tonne)","523","Quinces","2017","2017","USD","2661.5","","Official data"
"PP","Producer Prices - Annual","105","Israel","5532","Producer Price (USD/tonne)","280","Safflower seed","2017","2017","USD","1528","","Official data"
"PP","Producer Prices - Annual","105","Israel","5532","Producer Price (USD/tonne)","373","Spinach","2017","2017","USD","2480.7","","Official data"
"PP","Producer Prices - Annual","105","Israel","5532","Producer Price (USD/tonne)","544","Strawberries","2017","2017","USD","3162.2","","Official data"
"PP","Producer Prices - Annual","105","Israel","5532","Producer Price (USD/tonne)","267","Sunflower seed","2017","2017","USD","3492.1","","Official data"
"PP","Producer Prices - Annual","105","Israel","5532","Producer Price (USD/tonne)","122","Sweet potatoes","2017","2017","USD","1177.9","","Official data"
"PP","Producer Prices - Annual","105","Israel","5532","Producer Price (USD/tonne)","495","Tangerines, mandarins, clementines, satsumas","2017","2017","USD","940.4","","Official data"
"PP","Producer Prices - Annual","105","Israel","5532","Producer Price (USD/tonne)","388","Tomatoes","2017","2017","USD","1058.5","","Official data"
"PP","Producer Prices - Annual","105","Israel","5532","Producer Price (USD/tonne)","567","Watermelons","2017","2017","USD","484.2","","Official data"
"PP","Producer Prices - Annual","105","Israel","5532","Producer Price (USD/tonne)","15","Wheat","2017","2017","USD","233.4","","Official data"
"PP","Producer Prices - Annual","106","Italy","5532","Producer Price (USD/tonne)","221","Almonds, with shell","2017","2017","USD","1643.2","","Official data"
"PP","Producer Prices - Annual","106","Italy","5532","Producer Price (USD/tonne)","515","Apples","2017","2017","USD","608.4","","Official data"
"PP","Producer Prices - Annual","106","Italy","5532","Producer Price (USD/tonne)","176","Beans, dry","2017","2017","USD","2520.8","","Official data"
"PP","Producer Prices - Annual","106","Italy","5532","Producer Price (USD/tonne)","1062","Eggs, hen, in shell","2017","2017","USD","1436.2","","Official data"
"PP","Producer Prices - Annual","106","Italy","5532","Producer Price (USD/tonne)","225","Hazelnuts, with shell","2017","2017","USD","3154.6","","Official data"
"PP","Producer Prices - Annual","106","Italy","5532","Producer Price (USD/tonne)","497","Lemons and limes","2017","2017","USD","577.2","","Official data"
"PP","Producer Prices - Annual","106","Italy","5532","Producer Price (USD/tonne)","56","Maize","2017","2017","USD","213.4","","Official data"
"PP","Producer Prices - Annual","106","Italy","5532","Producer Price (USD/tonne)","945","Meat live weight, cattle","2017","2017","USD","2918.6","","Official data"
"PP","Producer Prices - Annual","106","Italy","5532","Producer Price (USD/tonne)","1095","Meat live weight, chicken","2017","2017","USD","1615","","Official data"
"PP","Producer Prices - Annual","106","Italy","5532","Producer Price (USD/tonne)","1056","Meat live weight, pig","2017","2017","USD","2948.6","","Official data"
"PP","Producer Prices - Annual","106","Italy","5532","Producer Price (USD/tonne)","882","Milk, whole fresh cow","2017","2017","USD","451.1","","Official data"
"PP","Producer Prices - Annual","106","Italy","5532","Producer Price (USD/tonne)","75","Oats","2017","2017","USD","198.8","","Official data"
"PP","Producer Prices - Annual","106","Italy","5532","Producer Price (USD/tonne)","490","Oranges","2017","2017","USD","606.1","","Official data"
"PP","Producer Prices - Annual","106","Italy","5532","Producer Price (USD/tonne)","116","Potatoes","2017","2017","USD","456.2","","Official data"
"PP","Producer Prices - Annual","106","Italy","5532","Producer Price (USD/tonne)","27","Rice, paddy","2017","2017","USD","389.6","","Official data"
"PP","Producer Prices - Annual","106","Italy","5532","Producer Price (USD/tonne)","388","Tomatoes","2017","2017","USD","893","","Official data"
"PP","Producer Prices - Annual","106","Italy","5532","Producer Price (USD/tonne)","222","Walnuts, with shell","2017","2017","USD","3293.1","","Official data"
"PP","Producer Prices - Annual","106","Italy","5532","Producer Price (USD/tonne)","15","Wheat","2017","2017","USD","211.5","","Official data"
"PP","Producer Prices - Annual","109","Jamaica","5532","Producer Price (USD/tonne)","486","Bananas","2017","2017","USD","687.7","","Official data"
"PP","Producer Prices - Annual","109","Jamaica","5532","Producer Price (USD/tonne)","176","Beans, dry","2017","2017","USD","2373.6","","Official data"
"PP","Producer Prices - Annual","109","Jamaica","5532","Producer Price (USD/tonne)","181","Broad beans, horse beans, dry","2017","2017","USD","2170","","Official data"
"PP","Producer Prices - Annual","109","Jamaica","5532","Producer Price (USD/tonne)","358","Cabbages and other brassicas","2017","2017","USD","823.7","","Official data"
"PP","Producer Prices - Annual","109","Jamaica","5532","Producer Price (USD/tonne)","426","Carrots and turnips","2017","2017","USD","1466.5","","Official data"
"PP","Producer Prices - Annual","109","Jamaica","5532","Producer Price (USD/tonne)","125","Cassava","2017","2017","USD","331.7","","Official data"
"PP","Producer Prices - Annual","109","Jamaica","5532","Producer Price (USD/tonne)","393","Cauliflowers and broccoli","2017","2017","USD","2594.6","","Official data"
"PP","Producer Prices - Annual","109","Jamaica","5532","Producer Price (USD/tonne)","689","Chillies and peppers, dry","2017","2017","USD","3445.6","","Official data"
"PP","Producer Prices - Annual","109","Jamaica","5532","Producer Price (USD/tonne)","401","Chillies and peppers, green","2017","2017","USD","2688.6","","Official data"
"PP","Producer Prices - Annual","109","Jamaica","5532","Producer Price (USD/tonne)","661","Cocoa, beans","2017","2017","USD","2031.8","","Official data"
"PP","Producer Prices - Annual","109","Jamaica","5532","Producer Price (USD/tonne)","656","Coffee, green","2017","2017","USD","1775","","Official data"
"PP","Producer Prices - Annual","109","Jamaica","5532","Producer Price (USD/tonne)","195","Cow peas, dry","2017","2017","USD","2672.4","","Official data"
